Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor
202403,Macapá - AP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,14.0
202404,Macapá - AP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,12.0
202401,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0
202402,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0
202403,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0
202404,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0
202401,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,20.0
202402,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,18.0
202403,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,17.0
202404,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,18.0
202401,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,13.0
202402,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,13.0
202403,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,9.0
202404,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,10.0
202401,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,42.0
202402,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,38.0
202403,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,43.0
202404,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,57.0
202401,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,12.0
202402,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0
202403,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,9.0
202404,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0
202401,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0
202402,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0
202403,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0
202404,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0
202401,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,22.0
202402,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,29.0
202403,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,31.0
202404,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,25.0
202401,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,13.0
202402,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,12.0
202403,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,11.0
202404,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,14.0
202401,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,10.0
202402,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,10.0
202403,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,12.0
202404,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0
202401,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,23.0
202402,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,31.0
202403,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,33.0
202404,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,38.0
202401,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,28.0
202402,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,30.0
202403,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,28.0
202404,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,32.0
202401,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,3.0
202402,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0
202403,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,2.0
202404,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,4.0
202401,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,70.0
202402,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,71.0
202403,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,63.0
202404,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,91.0
202401,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,204.0
202402,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,205.0
202403,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,199.0
202404,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,184.0
202401,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,22.0
202402,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,24.0
202403,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,28.0
202404,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,23.0
202401,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0
202402,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0
202403,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,7.0
202404,Florianópolis - SC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,6.0
202401,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,22.0
202402,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,21.0
202403,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,18.0
202404,Porto Alegre - RS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,15.0
202401,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,13.0
202402,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,16.0
202403,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,16.0
202404,Campo Grande - MS,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,14.0
202401,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,9.0
202402,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,8.0
202403,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,10.0
202404,Cuiabá - MT,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,9.0
202401,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,20.0
202402,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,23.0
202403,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,24.0
202404,Goiânia - GO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,19.0
202401,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,35.0
202402,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,33.0
202403,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,39.0
202404,Brasília - DF,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino fundamental completo ou equivalente,28.0
202401,Porto Velho - RO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,5.0
202402,Porto Velho - RO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,8.0
202403,Porto Velho - RO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,9.0
202404,Porto Velho - RO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,4.0
202401,Rio Branco - AC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,5.0
202402,Rio Branco - AC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202403,Rio Branco - AC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202404,Rio Branco - AC,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202401,Manaus - AM,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,26.0
202402,Manaus - AM,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,24.0
202403,Manaus - AM,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,30.0
202404,Manaus - AM,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,28.0
202401,Boa Vista - RR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202402,Boa Vista - RR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,11.0
202403,Boa Vista - RR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,10.0
202404,Boa Vista - RR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,11.0
202401,Belém - PA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,30.0
202402,Belém - PA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,28.0
202403,Belém - PA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,34.0
202404,Belém - PA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,32.0
202401,Macapá - AP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,9.0
202402,Macapá - AP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202403,Macapá - AP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202404,Macapá - AP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,6.0
202401,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,5.0
202402,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,6.0
202403,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202404,Palmas - TO,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202401,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,10.0
202402,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,12.0
202403,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,10.0
202404,São Luís - MA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,12.0
202401,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,15.0
202402,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,14.0
202403,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,17.0
202404,Teresina - PI,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,15.0
202401,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,44.0
202402,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,40.0
202403,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,49.0
202404,Fortaleza - CE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,42.0
202401,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,9.0
202402,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,11.0
202403,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,15.0
202404,Natal - RN,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,8.0
202401,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,9.0
202402,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,6.0
202403,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,8.0
202404,João Pessoa - PB,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,11.0
202401,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,25.0
202402,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,23.0
202403,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,21.0
202404,Recife - PE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,23.0
202401,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,16.0
202402,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,19.0
202403,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,16.0
202404,Maceió - AL,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,17.0
202401,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,9.0
202402,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,7.0
202403,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,9.0
202404,Aracaju - SE,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,10.0
202401,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,54.0
202402,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,74.0
202403,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,81.0
202404,Salvador - BA,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,59.0
202401,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,29.0
202402,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,33.0
202403,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,26.0
202404,Belo Horizonte - MG,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,38.0
202401,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,2.0
202402,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,3.0
202403,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,4.0
202404,Vitória - ES,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,3.0
202401,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,69.0
202402,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,74.0
202403,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,66.0
202404,Rio de Janeiro - RJ,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,76.0
202401,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,138.0
202402,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,180.0
202403,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,166.0
202404,São Paulo - SP,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,182.0
202401,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,27.0
202402,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,20.0
202403,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,14.0
202404,Curitiba - PR,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Ensino médio incompleto ou equivalente,13.0
