Periodo,Estado,Variavel,Unidade,Nivel_Instrucao,Valor,UF,Regiao
202402,Alagoas,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,8.0,AL,Nordeste
202403,Alagoas,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,11.5,AL,Nordeste
202404,Alagoas,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,8.0,AL,Nordeste
202401,Sergipe,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,13.3,SE,Nordeste
202402,Sergipe,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,16.0,SE,Nordeste
202403,Sergipe,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,16.7,SE,Nordeste
202404,Sergipe,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,15.0,SE,Nordeste
202401,Bahia,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,11.2,BA,Nordeste
202402,Bahia,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,10.1,BA,Nordeste
202403,Bahia,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,7.0,BA,Nordeste
202404,Bahia,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,9.1,BA,Nordeste
202401,Minas Gerais,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,11.9,MG,Sudeste
202402,Minas Gerais,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,12.9,MG,Sudeste
202403,Minas Gerais,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,15.1,MG,Sudeste
202404,Minas Gerais,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,9.7,MG,Sudeste
202401,Espírito Santo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,27.3,ES,Sudeste
202402,Espírito Santo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,21.5,ES,Sudeste
202403,Espírito Santo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,16.8,ES,Sudeste
202404,Espírito Santo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,25.6,ES,Sudeste
202401,Rio De Janeiro,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,6.9,RJ,Sudeste
202402,Rio De Janeiro,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,6.6,RJ,Sudeste
202403,Rio De Janeiro,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,8.0,RJ,Sudeste
202404,Rio De Janeiro,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,6.9,RJ,Sudeste
202401,São Paulo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,8.1,SP,Sudeste
202402,São Paulo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,6.4,SP,Sudeste
202403,São Paulo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,7.5,SP,Sudeste
202404,São Paulo,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,6.4,SP,Sudeste
202401,Paraná,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,13.6,PR,Sul
202402,Paraná,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,15.5,PR,Sul
202403,Paraná,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,14.8,PR,Sul
202404,Paraná,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,15.0,PR,Sul
202401,Santa Catarina,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,22.8,SC,Sul
202402,Santa Catarina,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,25.1,SC,Sul
202403,Santa Catarina,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,26.6,SC,Sul
202404,Santa Catarina,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,19.8,SC,Sul
202401,Rio Grande Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,12.8,RS,Sul
202402,Rio Grande Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,13.6,RS,Sul
202403,Rio Grande Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,10.3,RS,Sul
202404,Rio Grande Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,13.7,RS,Sul
202401,Mato Grosso Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,12.5,MS,Centro-Oeste
202402,Mato Grosso Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,11.4,MS,Centro-Oeste
202403,Mato Grosso Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,10.3,MS,Centro-Oeste
202404,Mato Grosso Do Sul,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,14.2,MS,Centro-Oeste
202401,Mato Grosso,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,15.4,MT,Centro-Oeste
202402,Mato Grosso,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,11.7,MT,Centro-Oeste
202403,Mato Grosso,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,10.5,MT,Centro-Oeste
202404,Mato Grosso,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,11.2,MT,Centro-Oeste
202401,Goiás,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,12.8,GO,Centro-Oeste
202402,Goiás,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,12.2,GO,Centro-Oeste
202403,Goiás,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,9.8,GO,Centro-Oeste
202404,Goiás,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,9.6,GO,Centro-Oeste
202401,Distrito Federal,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,9.0,DF,Centro-Oeste
202402,Distrito Federal,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,8.0,DF,Centro-Oeste
202403,Distrito Federal,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,9.1,DF,Centro-Oeste
202404,Distrito Federal,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,%,Ensino médio incompleto ou equivalente,8.0,DF,Centro-Oeste
202401,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,6.0,RO,Norte
202402,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,7.0,RO,Norte
202403,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,RO,Norte
202404,Rondônia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,RO,Norte
202401,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,AC,Norte
202402,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,AC,Norte
202403,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,AC,Norte
202404,Acre,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,AC,Norte
202401,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,9.0,AM,Norte
202402,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,5.0,AM,Norte
202403,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,7.0,AM,Norte
202404,Amazonas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,7.0,AM,Norte
202401,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,RR,Norte
202402,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,RR,Norte
202403,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,RR,Norte
202404,Roraima,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,RR,Norte
202401,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,PA,Norte
202402,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,PA,Norte
202403,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,PA,Norte
202404,Pará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,PA,Norte
202401,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,8.0,AP,Norte
202402,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,8.0,AP,Norte
202403,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,7.0,AP,Norte
202404,Amapá,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,6.0,AP,Norte
202401,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,TO,Norte
202402,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,TO,Norte
202403,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,TO,Norte
202404,Tocantins,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,TO,Norte
202401,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,MA,Nordeste
202402,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,MA,Nordeste
202403,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,MA,Nordeste
202404,Maranhão,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,MA,Nordeste
202401,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,PI,Nordeste
202402,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,PI,Nordeste
202403,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,PI,Nordeste
202404,Piauí,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,5.0,PI,Nordeste
202401,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,18.0,CE,Nordeste
202402,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,17.0,CE,Nordeste
202403,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,23.0,CE,Nordeste
202404,Ceará,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,20.0,CE,Nordeste
202401,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,RN,Nordeste
202402,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,RN,Nordeste
202403,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,RN,Nordeste
202404,Rio Grande Do Norte,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,RN,Nordeste
202401,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,PB,Nordeste
202402,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,PB,Nordeste
202403,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,PB,Nordeste
202404,Paraíba,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,PB,Nordeste
202401,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,5.0,PE,Nordeste
202402,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,10.0,PE,Nordeste
202403,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,6.0,PE,Nordeste
202404,Pernambuco,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,5.0,PE,Nordeste
202401,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,6.0,AL,Nordeste
202402,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,6.0,AL,Nordeste
202403,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,8.0,AL,Nordeste
202404,Alagoas,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,7.0,AL,Nordeste
202401,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,SE,Nordeste
202402,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,SE,Nordeste
202403,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,SE,Nordeste
202404,Sergipe,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,SE,Nordeste
202401,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,BA,Nordeste
202402,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,BA,Nordeste
202403,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,9.0,BA,Nordeste
202404,Bahia,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,9.0,BA,Nordeste
202401,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,MG,Sudeste
202402,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,MG,Sudeste
202403,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,MG,Sudeste
202404,Minas Gerais,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,MG,Sudeste
202401,Espírito Santo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,0.0,ES,Sudeste
202402,Espírito Santo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,0.0,ES,Sudeste
202403,Espírito Santo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,ES,Sudeste
202404,Espírito Santo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,0.0,ES,Sudeste
202401,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,12.0,RJ,Sudeste
202402,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,14.0,RJ,Sudeste
202403,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,18.0,RJ,Sudeste
202404,Rio De Janeiro,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,16.0,RJ,Sudeste
202401,São Paulo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,42.0,SP,Sudeste
202402,São Paulo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,44.0,SP,Sudeste
202403,São Paulo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,39.0,SP,Sudeste
202404,São Paulo,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,54.0,SP,Sudeste
202401,Paraná,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,PR,Sul
202402,Paraná,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,PR,Sul
202403,Paraná,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,PR,Sul
202404,Paraná,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,PR,Sul
202401,Santa Catarina,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,SC,Sul
202403,Santa Catarina,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,0.0,SC,Sul
202401,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,RS,Sul
202402,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,RS,Sul
202403,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,RS,Sul
202404,Rio Grande Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,RS,Sul
202401,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,3.0,MS,Centro-Oeste
202402,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,MS,Centro-Oeste
202403,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,MS,Centro-Oeste
202404,Mato Grosso Do Sul,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,4.0,MS,Centro-Oeste
202401,Mato Grosso,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,MT,Centro-Oeste
202402,Mato Grosso,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,2.0,MT,Centro-Oeste
202403,Mato Grosso,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",Mil pessoas,Sem instrução e menos de 1 ano de estudo,1.0,MT,Centro-Oeste
